X,CH1,Start,Increment
1239,0.011500 ,,
1240,0.011500 ,,
1241,0.011500 ,,
1242,0.011200 ,,
1243,0.011200 ,,
1244,0.011200 ,,
1245,0.011200 ,,
1246,0.010900 ,,
1247,0.010900 ,,
1248,0.010600 ,,
1249,0.010600 ,,
1250,0.010600 ,,
1251,0.010400 ,,
1252,0.010400 ,,
1253,0.010400 ,,
1254,0.010400 ,,
1255,0.010100 ,,
1256,0.010100 ,,
1257,0.009800 ,,
1258,0.009800 ,,
1259,0.009800 ,,
1260,0.009520 ,,
1261,0.009520 ,,
1262,0.009520 ,,
1263,0.009520 ,,
1264,0.009240 ,,
1265,0.009240 ,,
1266,0.008960 ,,
1267,0.008960 ,,
1268,0.008960 ,,
1269,0.008680 ,,
1270,0.008680 ,,
1271,0.008680 ,,
1272,0.008400 ,,
1273,0.008400 ,,
1274,0.008400 ,,
1275,0.008400 ,,
1276,0.008400 ,,
1277,0.008400 ,,
1278,0.008120 ,,
1279,0.008120 ,,
1280,0.007840 ,,
1281,0.007840 ,,
1282,0.007840 ,,
1283,0.007840 ,,
1284,0.007560 ,,
1285,0.007560 ,,
1286,0.007560 ,,
1287,0.007560 ,,
1288,0.007280 ,,
1289,0.007280 ,,
1290,0.007280 ,,
1291,0.007280 ,,
1292,0.007280 ,,
1293,0.007280 ,,
1294,0.007280 ,,
1295,0.007280 ,,
1296,0.007000 ,,
1297,0.007000 ,,
1298,0.007000 ,,
1299,0.007000 ,,
1300,0.007000 ,,
1301,0.007000 ,,
1302,0.007000 ,,
1303,0.007000 ,,
1304,0.007000 ,,
1305,0.007000 ,,
1306,0.007000 ,,
1307,0.007000 ,,
1308,0.007000 ,,
1309,0.007000 ,,
1310,0.007000 ,,
1311,0.007000 ,,
1312,0.007000 ,,
1313,0.007000 ,,
1314,0.007280 ,,
1315,0.007280 ,,
1316,0.007280 ,,
1317,0.007280 ,,
1318,0.007280 ,,
1319,0.007560 ,,
1320,0.007560 ,,
1321,0.007560 ,,
1322,0.007560 ,,
1323,0.007560 ,,
1324,0.007560 ,,
1325,0.007560 ,,
1326,0.007840 ,,
1327,0.007840 ,,
1328,0.007840 ,,
1329,0.008120 ,,
1330,0.008120 ,,
1331,0.008120 ,,
1332,0.008400 ,,
1333,0.008400 ,,
1334,0.008680 ,,
1335,0.008680 ,,
1336,0.008680 ,,
1337,0.008960 ,,
1338,0.008960 ,,
1339,0.008960 ,,
1340,0.008960 ,,
1341,0.009240 ,,
1342,0.009240 ,,
1343,0.009520 ,,
1344,0.009520 ,,
1345,0.009520 ,,
1346,0.009800 ,,
1347,0.009800 ,,
1348,0.010100 ,,
1349,0.010100 ,,
1350,0.010400 ,,
1351,0.010400 ,,
1352,0.010600 ,,
1353,0.010600 ,,
1354,0.010600 ,,
1355,0.010900 ,,
1356,0.010900 ,,
1357,0.010900 ,,
1358,0.011200 ,,
1359,0.011200 ,,
1360,0.011500 ,,
1361,0.011500 ,,
1362,0.011800 ,,
1363,0.011800 ,,
1364,0.011800 ,,
1365,0.011800 ,,
1366,0.012000 ,,
1367,0.012000 ,,
1368,0.012300 ,,
1369,0.012300 ,,
1370,0.012600 ,,
1371,0.012600 ,,
1372,0.012900 ,,
1373,0.012900 ,,
1374,0.013200 ,,
1375,0.013200 ,,
1376,0.013400 ,,
1377,0.013400 ,,
1378,0.013400 ,,
1379,0.013700 ,,
1380,0.013700 ,,
1381,0.013700 ,,
1382,0.014000 ,,
1383,0.014000 ,,
1384,0.014300 ,,
1385,0.014300 ,,
1386,0.014600 ,,
1387,0.014600 ,,
1388,0.014600 ,,
1389,0.014800 ,,
1390,0.014800 ,,
1391,0.014800 ,,
1392,0.015100 ,,
1393,0.015100 ,,
1394,0.015400 ,,
1395,0.015400 ,,
1396,0.015400 ,,
1397,0.015700 ,,
1398,0.015700 ,,
1399,0.015700 ,,
